ZIP Code,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population,Row ID,ZIP Code Location
60642,23,43982,43988,4,130,20,643.5,120,1152,594,5702.7,0,0.1,1,10,5,49.5,20201,60642-23,POINT (-87.657821 41.899935)
60642,18,43947,43953,16,83,79,410.9,107,480,530,2376.1,0.2,0.2,0,1,0,5,20201,60642-18,POINT (-87.657821 41.899935)
60642,13,43912,43918,11,15,54,74.3,63,101,312,500,0.2,0.1,0,0,0,0,20201,60642-13,POINT (-87.657821 41.899935)
60642,22,43975,43981,3,126,15,623.7,144,1032,713,5108.7,0,0.1,2,9,9.9,44.6,20201,60642-22,POINT (-87.657821 41.899935)
60642,14,43919,43925,9,24,45,118.8,39,140,193,693,0.2,0.2,0,0,0,0,20201,60642-14,POINT (-87.657821 41.899935)
60643,20,43961,43967,32,530,64,1062.8,393,2944,788,5903.3,0.1,0.2,3,43,6,86.2,49870,60643-20,POINT (-87.662381 41.700445)
60643,24,43989,43995,13,596,26,1195.1,389,4565,780,9153.8,0,0.1,4,62,8,124.3,49870,60643-24,POINT (-87.662381 41.700445)
60643,14,43919,43925,91,174,182,348.9,227,486,455,974.5,0.4,0.4,3,3,6,6,49870,60643-14,POINT (-87.662381 41.700445)
60643,15,43926,43932,80,254,160,509.3,208,694,417,1391.6,0.4,0.4,7,10,14,20.1,49870,60643-15,POINT (-87.662381 41.700445)
60643,19,43954,43960,34,498,68,998.6,352,2551,706,5115.3,0.1,0.2,5,40,10,80.2,49870,60643-19,POINT (-87.662381 41.700445)
60643,23,43982,43988,9,583,18,1169,289,4176,580,8373.8,0,0.1,3,58,6,116.3,49870,60643-23,POINT (-87.662381 41.700445)
60643,16,43933,43939,47,301,94,603.6,262,956,525,1917,0.2,0.3,10,20,20.1,40.1,49870,60643-16,POINT (-87.662381 41.700445)
60643,22,43975,43981,20,574,40,1151,425,3887,852,7794.3,0,0.1,7,55,14,110.3,49870,60643-22,POINT (-87.662381 41.700445)
60643,12,43905,43911,19,20,38,40.1,75,82,150,164.4,0.3,0.2,0,0,0,0,49870,60643-12,POINT (-87.662381 41.700445)
60643,17,43940,43946,127,428,255,858.2,851,1807,1706,3623.4,0.1,0.2,3,23,6,46.1,49870,60643-17,POINT (-87.662381 41.700445)
60643,25,43996,44002,6,602,12,1207.1,448,5013,898,10052.1,0,0.1,1,63,2,126.3,49870,60643-25,POINT (-87.662381 41.700445)
60643,21,43968,43974,24,554,48,1110.9,518,3462,1039,6942,0,0.2,5,48,10,96.3,49870,60643-21,POINT (-87.662381 41.700445)
60643,18,43947,43953,36,464,72,930.4,392,2199,786,4409.5,0.1,0.2,12,35,24.1,70.2,49870,60643-18,POINT (-87.662381 41.700445)
60643,13,43912,43918,63,83,126,166.4,177,259,355,519.4,0.4,0.3,0,0,0,0,49870,60643-13,POINT (-87.662381 41.700445)
60644,21,43968,43974,105,1003,220,2102.2,550,3809,1153,7983.3,0.2,0.3,12,67,25.2,140.4,47712,60644-21,POINT (-87.756863 41.881113)
60644,15,43926,43932,104,272,218,570.1,235,625,492,1309.9,0.4,0.4,3,9,6.3,18.9,47712,60644-15,POINT (-87.756863 41.881113)
60644,25,43996,44002,15,1180,31,2473.2,380,5584,796,11703.6,0,0.2,2,87,4.2,182.3,47712,60644-25,POINT (-87.756863 41.881113)
60644,16,43933,43939,75,347,157,727.3,269,894,564,1873.7,0.3,0.4,6,15,12.6,31.4,47712,60644-16,POINT (-87.756863 41.881113)
60644,20,43961,43967,94,898,197,1882.1,486,3259,1019,6830.6,0.2,0.3,7,55,14.7,115.3,47712,60644-20,POINT (-87.756863 41.881113)
60644,24,43989,43995,9,1165,19,2441.7,397,5204,832,10907.1,0,0.2,7,85,14.7,178.2,47712,60644-24,POINT (-87.756863 41.881113)
60644,17,43940,43946,211,558,442,1169.5,513,1407,1075,2948.9,0.4,0.4,13,28,27.2,58.7,47712,60644-17,POINT (-87.756863 41.881113)
60644,12,43905,43911,17,22,36,46.1,78,96,164,201.2,0.2,0.2,0,0,0,0,47712,60644-12,POINT (-87.756863 41.881113)
60644,19,43954,43960,103,804,216,1685.1,668,2773,1400,5812,0.2,0.3,5,48,10.5,100.6,47712,60644-19,POINT (-87.756863 41.881113)
60644,23,43982,43988,33,1156,69,2422.9,357,4807,748,10075,0.1,0.2,7,78,14.7,163.5,47712,60644-23,POINT (-87.756863 41.881113)
60644,13,43912,43918,64,86,134,180.2,130,226,272,473.7,0.5,0.4,0,0,0,0,47712,60644-13,POINT (-87.756863 41.881113)
60644,18,43947,43953,143,701,300,1469.2,698,2105,1463,4411.9,0.2,0.3,15,43,31.4,90.1,47712,60644-18,POINT (-87.756863 41.881113)
60644,11,43898,43904,3,5,6,10.5,13,18,27,37.7,0.2,0.3,0,0,0,0,47712,60644-11,POINT (-87.756863 41.881113)
60644,22,43975,43981,120,1123,252,2353.7,641,4450,1344,9326.8,0.2,0.3,4,71,8.4,148.8,47712,60644-22,POINT (-87.756863 41.881113)
60644,14,43919,43925,82,168,172,352.1,164,390,344,817.4,0.5,0.4,6,6,12.6,12.6,47712,60644-14,POINT (-87.756863 41.881113)
60645,20,43961,43967,118,865,247,1812.2,504,2804,1056,5874.5,0.2,0.3,10,53,21,111,47732,60645-20,POINT (-87.695049 42.008927)
60645,24,43989,43995,29,1015,61,2126.5,402,4183,842,8763.5,0.1,0.2,0,65,0,136.2,47732,60645-24,POINT (-87.695049 42.008927)
60645,14,43919,43925,104,228,218,477.7,239,574,501,1202.5,0.4,0.4,2,2,4.2,4.2,47732,60645-14,POINT (-87.695049 42.008927)
60645,15,43926,43932,105,333,220,697.6,254,828,532,1734.7,0.4,0.4,6,8,12.6,16.8,47732,60645-15,POINT (-87.695049 42.008927)
60645,19,43954,43960,72,747,151,1565,371,2300,777,4818.6,0.2,0.3,6,43,12.6,90.1,47732,60645-19,POINT (-87.695049 42.008927)
60645,23,43982,43988,27,986,57,2065.7,315,3781,660,7921.3,0.1,0.3,2,65,4.2,136.2,47732,60645-23,POINT (-87.695049 42.008927)
60645,16,43933,43939,136,469,285,982.6,343,1171,719,2453.3,0.4,0.4,8,16,16.8,33.5,47732,60645-16,POINT (-87.695049 42.008927)
60645,22,43975,43981,41,959,86,2009.1,305,3466,639,7261.4,0.1,0.3,4,63,8.4,132,47732,60645-22,POINT (-87.695049 42.008927)
60645,17,43940,43946,102,571,214,1196.3,299,1470,626,3079.7,0.3,0.4,11,27,23,56.6,47732,60645-17,POINT (-87.695049 42.008927)
60645,12,43905,43911,23,23,48,48.2,77,81,161,169.7,0.3,0.3,0,0,0,0,47732,60645-12,POINT (-87.695049 42.008927)
60645,25,43996,44002,14,1029,29,2155.8,355,4538,744,9507.2,0,0.2,1,66,2.1,138.3,47732,60645-25,POINT (-87.695049 42.008927)
60645,21,43968,43974,53,918,111,1923.2,357,3161,748,6622.4,0.1,0.3,6,59,12.6,123.6,47732,60645-21,POINT (-87.695049 42.008927)
60645,18,43947,43953,104,675,218,1414.1,459,1929,962,4041.3,0.2,0.4,10,37,21,77.5,47732,60645-18,POINT (-87.695049 42.008927)
60645,13,43912,43918,101,124,212,259.8,254,335,532,701.8,0.4,0.4,0,0,0,0,47732,60645-13,POINT (-87.695049 42.008927)
60646,21,43968,43974,27,310,96,1107.7,207,1682,740,6009.9,0.1,0.2,3,34,10.7,121.5,27987,60646-21,POINT (-87.761826 41.993931)
60646,15,43926,43932,12,49,43,175.1,127,400,454,1429.2,0.1,0.1,1,3,3.6,10.7,27987,60646-15,POINT (-87.761826 41.993931)
60646,25,43996,44002,5,344,18,1229.1,268,2533,958,9050.6,0,0.1,0,41,0,146.5,27987,60646-25,POINT (-87.761826 41.993931)
60646,20,43961,43967,28,283,100,1011.2,212,1475,758,5270.3,0.1,0.2,7,31,25,110.8,27987,60646-20,POINT (-87.761826 41.993931)
60646,16,43933,43939,18,67,64,239.4,140,540,500,1929.5,0.1,0.1,0,3,0,10.7,27987,60646-16,POINT (-87.761826 41.993931)
60646,12,43905,43911,7,8,25,28.6,35,41,125,146.5,0.2,0.2,0,0,0,0,27987,60646-12,POINT (-87.761826 41.993931)
60646,24,43989,43995,8,339,29,1211.3,225,2265,804,8093,0,0.2,2,41,7.1,146.5,27987,60646-24,POINT (-87.761826 41.993931)
60646,17,43940,43946,104,171,372,611,326,866,1165,3094.3,0.3,0.2,2,5,7.1,17.9,27987,60646-17,POINT (-87.761826 41.993931)
60646,19,43954,43960,38,255,136,911.1,194,1263,693,4512.8,0.2,0.2,15,24,53.6,85.8,27987,60646-19,POINT (-87.761826 41.993931)
60646,18,43947,43953,46,217,164,775.4,203,1069,725,3819.6,0.2,0.2,4,9,14.3,32.2,27987,60646-18,POINT (-87.761826 41.993931)
60646,13,43912,43918,16,24,57,85.8,113,154,404,550.3,0.1,0.2,2,2,7.1,7.1,27987,60646-13,POINT (-87.761826 41.993931)
60646,23,43982,43988,5,331,18,1182.7,167,2040,597,7289.1,0,0.2,3,39,10.7,139.4,27987,60646-23,POINT (-87.761826 41.993931)
60646,22,43975,43981,16,326,57,1164.8,191,1873,682,6692.4,0.1,0.2,2,36,7.1,128.6,27987,60646-22,POINT (-87.761826 41.993931)
60646,14,43919,43925,13,37,46,132.2,119,273,425,975.5,0.1,0.1,0,2,0,7.1,27987,60646-14,POINT (-87.761826 41.993931)
60647,20,43961,43967,149,893,170,1020.5,702,3544,802,4049.9,0.2,0.3,11,55,12.6,62.9,87509,60647-20,POINT (-87.701101 41.921058)
60647,14,43919,43925,34,78,39,89.1,172,467,197,533.7,0.2,0.2,1,1,1.1,1.1,87509,60647-14,POINT (-87.701101 41.921058)
60647,24,43989,43995,37,1151,42,1315.3,1113,6700,1272,7656.4,0,0.2,3,81,3.4,92.6,87509,60647-24,POINT (-87.701101 41.921058)
60647,19,43954,43960,149,744,170,850.2,658,2842,752,3247.7,0.2,0.3,16,44,18.3,50.3,87509,60647-19,POINT (-87.701101 41.921058)
60647,15,43926,43932,58,136,66,155.4,231,698,264,797.6,0.3,0.2,0,1,0,1.1,87509,60647-15,POINT (-87.701101 41.921058)
60647,11,43898,43904,8,8,9,9.1,24,24,27,27.4,0.3,0.3,0,0,0,0,87509,60647-11,POINT (-87.701101 41.921058)
60647,23,43982,43988,41,1114,47,1273,656,5587,750,6384.5,0.1,0.2,5,78,5.7,89.1,87509,60647-23,POINT (-87.701101 41.921058)
60647,22,43975,43981,75,1073,86,1226.2,636,4931,727,5634.8,0.1,0.2,6,73,6.9,83.4,87509,60647-22,POINT (-87.701101 41.921058)
60647,16,43933,43939,105,241,120,275.4,355,1053,406,1203.3,0.3,0.2,6,7,6.9,8,87509,60647-16,POINT (-87.701101 41.921058)
60647,12,43905,43911,12,20,14,22.9,105,129,120,147.4,0.1,0.2,0,0,0,0,87509,60647-12,POINT (-87.701101 41.921058)
60647,17,43940,43946,188,429,215,490.2,549,1602,627,1830.7,0.3,0.3,9,16,10.3,18.3,87509,60647-17,POINT (-87.701101 41.921058)
60647,21,43968,43974,105,998,120,1140.5,751,4295,858,4908.1,0.1,0.2,12,67,13.7,76.6,87509,60647-21,POINT (-87.701101 41.921058)
60647,25,43996,44002,38,1189,43,1358.7,913,7613,1043,8699.7,0,0.2,4,85,4.6,97.1,87509,60647-25,POINT (-87.701101 41.921058)
60647,18,43947,43953,166,595,190,679.9,582,2184,665,2495.7,0.3,0.3,12,28,13.7,32,87509,60647-18,POINT (-87.701101 41.921058)
60647,13,43912,43918,24,44,27,50.3,166,295,190,337.1,0.1,0.1,0,0,0,0,87509,60647-13,POINT (-87.701101 41.921058)
60649,15,43926,43932,66,203,143,441.1,169,631,367,1371,0.4,0.3,12,22,26.1,47.8,46024,60649-15,POINT (-87.571522 41.762202)
60649,21,43968,43974,39,675,85,1466.6,587,3226,1275,7009.4,0.1,0.2,6,100,13,217.3,46024,60649-21,POINT (-87.571522 41.762202)
60649,25,43996,44002,12,749,26,1627.4,388,4692,843,10194.7,0,0.2,1,116,2.2,252,46024,60649-25,POINT (-87.571522 41.762202)
60649,20,43961,43967,46,636,100,1381.9,471,2639,1023,5734,0.1,0.2,12,94,26.1,204.2,46024,60649-20,POINT (-87.571522 41.762202)
60649,16,43933,43939,79,282,172,612.7,268,899,582,1953.3,0.3,0.3,15,37,32.6,80.4,46024,60649-16,POINT (-87.571522 41.762202)
60649,12,43905,43911,25,25,54,54.3,119,122,259,265.1,0.2,0.2,0,0,0,0,46024,60649-12,POINT (-87.571522 41.762202)
60649,24,43989,43995,7,737,15,1601.3,402,4304,874,9351.6,0,0.2,3,115,6.5,249.9,46024,60649-24,POINT (-87.571522 41.762202)
60649,19,43954,43960,65,590,141,1281.9,451,2168,980,4710.6,0.1,0.3,11,82,23.9,178.2,46024,60649-19,POINT (-87.571522 41.762202)
60649,17,43940,43946,176,458,382,995.1,470,1369,1021,2974.5,0.4,0.3,10,47,21.7,102.1,46024,60649-17,POINT (-87.571522 41.762202)
60649,23,43982,43988,23,730,50,1586.1,276,3902,600,8478.2,0.1,0.2,8,112,17.4,243.4,46024,60649-23,POINT (-87.571522 41.762202)
60649,13,43912,43918,48,73,104,158.6,152,274,330,595.3,0.3,0.3,3,3,6.5,6.5,46024,60649-13,POINT (-87.571522 41.762202)
60649,18,43947,43953,67,525,146,1140.7,348,1717,756,3730.7,0.2,0.3,24,71,52.1,154.3,46024,60649-18,POINT (-87.571522 41.762202)
60649,22,43975,43981,32,707,70,1536.2,400,3626,869,7878.5,0.1,0.2,4,104,8.7,226,46024,60649-22,POINT (-87.571522 41.762202)
60649,14,43919,43925,64,137,139,297.7,188,462,408,1003.8,0.3,0.3,7,10,15.2,21.7,46024,60649-14,POINT (-87.571522 41.762202)
60651,18,43947,43953,212,753,335,1191.1,714,2231,1129,3529.1,0.3,0.3,6,35,9.5,55.4,63218,60651-18,POINT (-87.741017 41.901964)
60651,20,43961,43967,174,1123,275,1776.4,711,3707,1125,5863.8,0.2,0.3,9,50,14.2,79.1,63218,60651-20,POINT (-87.741017 41.901964)
60651,14,43919,43925,70,150,111,237.3,191,403,302,637.5,0.4,0.4,7,7,11.1,11.1,63218,60651-14,POINT (-87.741017 41.901964)
60651,24,43989,43995,41,1518,65,2401.2,543,6109,859,9663.4,0.1,0.2,1,67,1.6,106,63218,60651-24,POINT (-87.741017 41.901964)
60651,19,43954,43960,196,949,310,1501.2,765,2996,1210,4739.2,0.3,0.3,6,41,9.5,64.9,63218,60651-19,POINT (-87.741017 41.901964)
60651,15,43926,43932,107,257,169,406.5,256,659,405,1042.4,0.4,0.4,6,13,9.5,20.6,63218,60651-15,POINT (-87.741017 41.901964)
60651,23,43982,43988,44,1477,70,2336.4,400,5566,633,8804.5,0.1,0.3,3,66,4.7,104.4,63218,60651-23,POINT (-87.741017 41.901964)
60651,22,43975,43981,122,1433,193,2266.8,646,5166,1022,8171.7,0.2,0.3,5,63,7.9,99.7,63218,60651-22,POINT (-87.741017 41.901964)
60651,16,43933,43939,113,370,179,585.3,347,1006,549,1591.3,0.3,0.4,5,18,7.9,28.5,63218,60651-16,POINT (-87.741017 41.901964)
60651,12,43905,43911,15,15,24,23.7,58,65,92,102.8,0.3,0.2,0,0,0,0,63218,60651-12,POINT (-87.741017 41.901964)
60651,17,43940,43946,171,541,270,855.8,511,1517,808,2399.6,0.3,0.4,11,29,17.4,45.9,63218,60651-17,POINT (-87.741017 41.901964)
60651,21,43968,43974,188,1311,297,2073.8,813,4520,1286,7149.9,0.2,0.3,8,58,12.7,91.7,63218,60651-21,POINT (-87.741017 41.901964)
60651,25,43996,44002,32,1550,51,2451.8,470,6579,744,10406.8,0.1,0.2,4,71,6.3,112.3,63218,60651-25,POINT (-87.741017 41.901964)
60651,13,43912,43918,65,80,103,126.5,147,212,232,335.3,0.4,0.4,0,0,0,0,63218,60651-13,POINT (-87.741017 41.901964)
60652,19,43954,43960,87,471,198,1072.7,383,1759,872,4006.2,0.2,0.3,0,12,0,27.3,43907,60652-19,POINT (-87.714238 41.745398)
60652,24,43989,43995,9,714,20,1626.2,328,3682,747,8385.9,0,0.2,4,43,9.1,97.9,43907,60652-24,POINT (-87.714238 41.745398)
60652,12,43905,43911,12,12,27,27.3,32,37,73,84.3,0.4,0.3,0,0,0,0,43907,60652-12,POINT (-87.714238 41.745398)
60652,16,43933,43939,48,195,109,444.1,208,618,474,1407.5,0.2,0.3,3,9,6.8,20.5,43907,60652-16,POINT (-87.714238 41.745398)
60652,20,43961,43967,71,542,162,1234.4,429,2188,977,4983.3,0.2,0.2,9,21,20.5,47.8,43907,60652-20,POINT (-87.714238 41.745398)
60652,25,43996,44002,24,738,55,1680.8,306,3988,697,9082.8,0.1,0.2,2,45,4.6,102.5,43907,60652-25,POINT (-87.714238 41.745398)
60652,21,43968,43974,83,625,189,1423.5,499,2687,1136,6119.8,0.2,0.2,1,22,2.3,50.1,43907,60652-21,POINT (-87.714238 41.745398)
60652,15,43926,43932,44,147,100,334.8,126,410,287,933.8,0.3,0.4,3,6,6.8,13.7,43907,60652-15,POINT (-87.714238 41.745398)
60652,14,43919,43925,54,103,123,234.6,143,284,326,646.8,0.4,0.4,2,3,4.6,6.8,43907,60652-14,POINT (-87.714238 41.745398)
60652,22,43975,43981,41,666,93,1516.8,371,3058,845,6964.7,0.1,0.2,6,28,13.7,63.8,43907,60652-22,POINT (-87.714238 41.745398)
60652,18,43947,43953,115,384,262,874.6,461,1376,1050,3133.9,0.2,0.3,2,12,4.6,27.3,43907,60652-18,POINT (-87.714238 41.745398)
60652,13,43912,43918,37,49,84,111.6,104,141,237,321.1,0.4,0.3,1,1,2.3,2.3,43907,60652-13,POINT (-87.714238 41.745398)
60652,23,43982,43988,39,705,89,1605.7,296,3354,674,7638.9,0.1,0.2,11,39,25.1,88.8,43907,60652-23,POINT (-87.714238 41.745398)
60652,17,43940,43946,74,269,168,612.7,297,915,676,2084,0.2,0.3,1,10,2.3,22.8,43907,60652-17,POINT (-87.714238 41.745398)
60653,23,43982,43988,13,420,41,1313.6,252,3095,788,9680.3,0.1,0.1,1,30,3.1,93.8,31972,60653-23,POINT (-87.611244 41.819261)
60653,15,43926,43932,55,164,172,512.9,167,512,522,1601.4,0.3,0.3,7,10,21.9,31.3,31972,60653-15,POINT (-87.611244 41.819261)
60653,19,43954,43960,37,312,116,975.9,306,1468,957,4591.5,0.1,0.2,3,24,9.4,75.1,31972,60653-19,POINT (-87.611244 41.819261)
60653,24,43989,43995,10,430,31,1344.9,397,3492,1242,10922.1,0,0.1,0,30,0,93.8,31972,60653-24,POINT (-87.611244 41.819261)
60653,14,43919,43925,43,109,134,340.9,137,345,428,1079.1,0.3,0.3,3,3,9.4,9.4,31972,60653-14,POINT (-87.611244 41.819261)
60653,18,43947,43953,36,275,113,860.1,227,1162,710,3634.4,0.2,0.2,3,21,9.4,65.7,31972,60653-18,POINT (-87.611244 41.819261)
60653,20,43961,43967,44,356,138,1113.5,412,1880,1289,5880.1,0.1,0.2,2,26,6.3,81.3,31972,60653-20,POINT (-87.611244 41.819261)
60653,13,43912,43918,44,66,138,206.4,120,208,375,650.6,0.4,0.3,0,0,0,0,31972,60653-13,POINT (-87.611244 41.819261)
60653,25,43996,44002,9,439,28,1373.1,329,3821,1029,11951.1,0,0.1,1,31,3.1,97,31972,60653-25,POINT (-87.611244 41.819261)
60653,21,43968,43974,35,391,110,1222.9,622,2502,1946,7825.6,0.1,0.2,2,28,6.3,87.6,31972,60653-21,POINT (-87.611244 41.819261)
60653,17,43940,43946,40,239,125,747.5,248,935,776,2924.4,0.2,0.3,6,18,18.8,56.3,31972,60653-17,POINT (-87.611244 41.819261)
60653,12,43905,43911,22,22,69,68.8,82,88,256,275.2,0.3,0.2,0,0,0,0,31972,60653-12,POINT (-87.611244 41.819261)
60653,16,43933,43939,35,199,110,622.4,175,687,547,2148.8,0.2,0.3,2,12,6.3,37.5,31972,60653-16,POINT (-87.611244 41.819261)
60653,22,43975,43981,16,407,50,1273,341,2843,1067,8892.2,0,0.1,1,29,3.1,90.7,31972,60653-22,POINT (-87.611244 41.819261)
60654,19,43954,43960,5,109,26,569.6,93,505,486,2639.1,0.1,0.2,0,0,0,0,19135,60654-19,POINT (-87.63635400000001 41.892485)
60654,24,43989,43995,2,129,10,674.2,173,1157,904,6046.5,0,0.1,0,1,0,5.2,19135,60654-24,POINT (-87.63635400000001 41.892485)
60654,12,43905,43911,13,16,68,83.6,51,61,266,318.8,0.3,0.3,0,0,0,0,19135,60654-12,POINT (-87.63635400000001 41.892485)
60654,16,43933,43939,17,95,89,496.5,60,285,314,1489.4,0.3,0.3,0,0,0,0,19135,60654-16,POINT (-87.63635400000001 41.892485)
60654,20,43961,43967,6,115,31,601,118,623,617,3255.8,0.1,0.2,1,1,5.2,5.2,19135,60654-20,POINT (-87.63635400000001 41.892485)
60654,25,43996,44002,8,137,42,716,187,1344,977,7023.8,0,0.1,0,1,0,5.2,19135,60654-25,POINT (-87.63635400000001 41.892485)
60654,15,43926,43932,38,78,199,407.6,79,225,413,1175.9,0.5,0.3,0,0,0,0,19135,60654-15,POINT (-87.63635400000001 41.892485)
60654,14,43919,43925,9,40,47,209,37,146,193,763,0.2,0.3,0,0,0,0,19135,60654-14,POINT (-87.63635400000001 41.892485)
60654,21,43968,43974,5,120,26,627.1,131,754,685,3940.4,0,0.2,0,1,0,5.2,19135,60654-21,POINT (-87.63635400000001 41.892485)
60654,22,43975,43981,4,124,21,648,114,868,596,4536.2,0,0.1,0,1,0,5.2,19135,60654-22,POINT (-87.63635400000001 41.892485)
60654,18,43947,43953,3,104,16,543.5,68,412,355,2153.1,0,0.3,0,0,0,0,19135,60654-18,POINT (-87.63635400000001 41.892485)
60654,23,43982,43988,3,127,16,663.7,116,984,606,5142.4,0,0.1,0,1,0,5.2,19135,60654-23,POINT (-87.63635400000001 41.892485)
60654,17,43940,43946,6,101,31,527.8,59,344,308,1797.8,0.1,0.3,0,0,0,0,19135,60654-17,POINT (-87.63635400000001 41.892485)
60654,13,43912,43918,15,31,78,162,48,109,251,569.6,0.3,0.3,0,0,0,0,19135,60654-13,POINT (-87.63635400000001 41.892485)
60655,23,43982,43988,3,193,10,670,137,2330,476,8089.2,0,0.1,1,9,3.5,31.2,28804,60655-23,POINT (-87.701434 41.696456)
60655,15,43926,43932,28,91,97,315.9,186,512,646,1777.5,0.2,0.2,2,3,6.9,10.4,28804,60655-15,POINT (-87.701434 41.696456)
60655,19,43954,43960,14,170,49,590.2,203,1405,705,4877.8,0.1,0.1,0,7,0,24.3,28804,60655-19,POINT (-87.701434 41.696456)
60655,14,43919,43925,30,63,104,218.7,153,326,531,1131.8,0.2,0.2,1,1,3.5,3.5,28804,60655-14,POINT (-87.701434 41.696456)
60655,24,43989,43995,0,193,0,670,243,2573,844,8932.8,0,0.1,0,9,0,31.2,28804,60655-24,POINT (-87.701434 41.696456)
60655,18,43947,43953,17,156,59,541.6,240,1202,833,4173,0.1,0.1,1,7,3.5,24.3,28804,60655-18,POINT (-87.701434 41.696456)
60655,13,43912,43918,29,33,101,114.6,138,173,479,600.6,0.2,0.2,0,0,0,0,28804,60655-13,POINT (-87.701434 41.696456)
60655,20,43961,43967,10,180,35,624.9,192,1597,667,5544.4,0.1,0.1,0,7,0,24.3,28804,60655-20,POINT (-87.701434 41.696456)
60655,25,43996,44002,0,193,0,670,273,2846,948,9880.6,0,0.1,0,9,0,31.2,28804,60655-25,POINT (-87.701434 41.696456)
60655,21,43968,43974,6,186,21,645.7,262,1859,910,6454,0,0.1,0,7,0,24.3,28804,60655-21,POINT (-87.701434 41.696456)
60655,17,43940,43946,21,139,73,482.6,209,962,726,3339.8,0.1,0.1,2,6,6.9,20.8,28804,60655-17,POINT (-87.701434 41.696456)
60655,22,43975,43981,4,190,14,659.6,334,2193,1160,7613.5,0,0.1,1,8,3.5,27.8,28804,60655-22,POINT (-87.701434 41.696456)
60655,16,43933,43939,27,118,94,409.7,241,753,837,2614.2,0.1,0.2,1,4,3.5,13.9,28804,60655-16,POINT (-87.701434 41.696456)
60656,24,43989,43995,9,226,33,819.5,187,2089,678,7574.6,0,0.1,0,5,0,18.1,27579,60656-24,POINT (-87.817934 41.974566)
60656,19,43954,43960,21,148,76,536.6,177,1116,642,4046.6,0.1,0.1,0,5,0,18.1,27579,60656-19,POINT (-87.817934 41.974566)
60656,16,43933,43939,20,78,72,282.8,141,614,511,2226.3,0.1,0.1,2,4,7.3,14.5,27579,60656-16,POINT (-87.817934 41.974566)
60656,12,43905,43911,4,5,14,18.1,24,28,87,101.5,0.2,0.2,0,0,0,0,27579,60656-12,POINT (-87.817934 41.974566)
60656,25,43996,44002,4,230,14,834,196,2285,711,8285.3,0,0.1,2,7,7.3,25.4,27579,60656-25,POINT (-87.817934 41.974566)
60656,20,43961,43967,21,169,76,612.8,190,1306,689,4735.5,0.1,0.1,0,5,0,18.1,27579,60656-20,POINT (-87.817934 41.974566)
60656,15,43926,43932,18,58,65,210.3,170,473,616,1715.1,0.1,0.1,0,2,0,7.3,27579,60656-15,POINT (-87.817934 41.974566)
60656,21,43968,43974,22,191,80,692.6,196,1502,711,5446.2,0.1,0.1,0,5,0,18.1,27579,60656-21,POINT (-87.817934 41.974566)
60656,14,43919,43925,18,40,65,145,133,303,482,1098.7,0.1,0.1,2,2,7.3,7.3,27579,60656-14,POINT (-87.817934 41.974566)
60656,18,43947,43953,25,127,91,460.5,167,939,606,3404.8,0.2,0.1,1,5,3.6,18.1,27579,60656-18,POINT (-87.817934 41.974566)
60656,23,43982,43988,11,217,40,786.8,177,1902,642,6896.6,0.1,0.1,0,5,0,18.1,27579,60656-23,POINT (-87.817934 41.974566)
60656,22,43975,43981,15,206,54,746.9,223,1725,809,6254.8,0.1,0.1,0,5,0,18.1,27579,60656-22,POINT (-87.817934 41.974566)
60656,13,43912,43918,17,22,62,79.8,142,170,515,616.4,0.1,0.1,0,0,0,0,27579,60656-13,POINT (-87.817934 41.974566)
60656,17,43940,43946,24,102,87,369.8,158,772,573,2799.2,0.2,0.1,0,4,0,14.5,27579,60656-17,POINT (-87.817934 41.974566)
60657,23,43982,43988,6,293,9,418.3,388,3550,554,5067.7,0,0.1,0,24,0,34.3,70052,60657-23,POINT (-87.658216 41.939715)
60657,15,43926,43932,29,139,41,198.4,172,661,246,943.6,0.2,0.2,2,2,2.9,2.9,70052,60657-15,POINT (-87.658216 41.939715)
60657,11,43898,43904,13,14,19,20,37,41,53,58.5,0.4,0.3,0,0,0,0,70052,60657-11,POINT (-87.658216 41.939715)
60657,24,43989,43995,9,302,13,431.1,675,4225,964,6031.2,0,0.1,1,25,1.4,35.7,70052,60657-24,POINT (-87.658216 41.939715)
60657,14,43919,43925,30,110,43,157,155,489,221,698.1,0.2,0.2,0,0,0,0,70052,60657-14,POINT (-87.658216 41.939715)
60657,19,43954,43960,21,232,30,331.2,263,1565,375,2234.1,0.1,0.1,2,16,2.9,22.8,70052,60657-19,POINT (-87.658216 41.939715)
60657,18,43947,43953,30,211,43,301.2,256,1302,365,1858.6,0.1,0.2,4,14,5.7,20,70052,60657-18,POINT (-87.658216 41.939715)
60657,25,43996,44002,6,308,9,439.7,600,4825,856,6887.7,0,0.1,2,27,2.9,38.5,70052,60657-25,POINT (-87.658216 41.939715)
60657,20,43961,43967,23,255,33,364,421,1986,601,2835,0.1,0.1,3,19,4.3,27.1,70052,60657-20,POINT (-87.658216 41.939715)
